date,return_pct,balance
2002-09-18,-1.153757,252.718814
2002-09-19,-1.898329,247.921379
2002-09-20,-0.212967,247.393387
2002-09-23,-1.826859,242.873858
2002-09-24,-1.605724,238.973975
2002-09-25,1.622879,242.852234
2002-09-26,2.366409,248.599112
2002-09-27,-1.657805,244.477823
2002-09-30,-1.837674,239.985118
2002-10-01,2.315724,245.542511
2002-10-02,-0.668874,243.900142
2002-10-03,-1.036421,241.372309
2002-10-04,-1.880083,236.834309
2002-10-07,-1.945437,232.226847
2002-10-08,0.367339,233.079908
2002-10-09,-1.712243,229.089014
2002-10-10,2.363029,234.502454
2002-10-11,3.733493,243.257587
2002-10-14,0.218155,243.788266
2002-10-15,4.637088,255.092941
2002-10-16,-1.684627,250.795576
2002-10-17,2.025037,255.874280
2002-10-18,0.317328,256.686242
2002-10-21,0.993757,259.237078
2002-10-22,-1.037873,256.546525
2002-10-23,-0.273096,255.845907
2002-10-24,-0.284446,255.118164
2002-10-25,1.027384,257.739207
2002-10-28,0.124688,258.060578
2002-10-29,-1.704028,253.663152
2002-10-30,1.258767,256.856179
2002-10-31,0.311873,257.657245
2002-11-01,0.832956,259.803415
2002-11-04,1.562685,263.863324
2002-11-05,0.899114,266.235757
2002-11-06,0.205180,266.782020
2002-11-07,-1.477282,262.840897
2002-11-08,-0.795149,260.750921
2002-11-11,-1.732197,256.234201
2002-11-12,0.776197,258.223083
2002-11-13,-0.395149,257.202717
2002-11-14,1.691342,261.552895
2002-11-15,0.866863,263.820199
2002-11-18,-0.411213,262.735335
2002-11-19,-0.389818,261.711146
2002-11-20,0.901856,264.071404
2002-11-21,2.289712,270.117879
2002-11-22,-0.057483,269.962606
2002-11-25,-0.039831,269.855077
2002-11-26,-1.799536,264.998938
2002-11-27,2.138472,270.665867
2002-11-28,0.602025,272.295344
2002-11-29,-0.199726,271.751499
2002-12-02,-0.169277,271.291485
2002-12-03,-1.351573,267.624783
2002-12-04,-0.541224,266.176333
2002-12-05,-1.086959,263.283105
2002-12-06,0.464903,264.507117
2002-12-09,-1.884689,259.521979
2002-12-10,0.873040,261.787709
2002-12-11,0.274366,262.505966
2002-12-12,-0.326793,261.648115
2002-12-13,-0.947033,259.170222
2002-12-16,1.900269,264.095152
2002-12-17,-0.502219,262.768816
2002-12-18,-1.545188,258.708543
2002-12-19,-0.429768,257.596698
2002-12-20,1.043967,260.285922
2002-12-23,0.220633,260.860198
2002-12-24,-0.147832,260.474565
2002-12-25,-0.031127,260.393486
2002-12-26,-0.004274,260.382357
2002-12-27,-1.544747,256.360109
2002-12-30,0.601186,257.901311
2002-12-31,0.346652,258.795332
2003-01-01,0.001503,258.799221
2003-01-02,2.359101,264.904556
2003-01-03,0.382078,265.916697
2003-01-06,1.874480,270.901253
2003-01-07,-0.878255,268.522049
2003-01-08,-1.436985,264.663427
2003-01-09,1.507908,268.654308
2003-01-10,0.282217,269.412497
2003-01-13,0.082457,269.634647
2003-01-14,0.705526,271.536988
2003-01-15,-1.074668,268.618866
2003-01-16,-0.301299,267.809521
2003-01-17,-1.239906,264.488933
2003-01-20,-0.485616,263.204532
2003-01-21,-1.096645,260.318113
2003-01-22,-1.094973,257.467699
2003-01-23,0.747598,259.392523
2003-01-24,-1.851630,254.589534
2003-01-27,-2.135970,249.151578
2003-01-28,0.673952,250.830739
2003-01-29,0.447152,251.952333
2003-01-30,-0.917688,249.640196
2003-01-31,0.641550,251.241762
2003-02-03,0.907710,253.522309
2003-02-04,-1.246623,250.361843
2003-02-05,0.105087,250.624941
2003-02-06,-1.073571,247.934305
2003-02-07,-0.919878,245.653612
2003-02-10,0.042764,245.758664
2003-02-11,0.023203,245.815686
2003-02-12,-0.976023,243.416470
2003-02-13,-0.097141,243.180012
2003-02-14,1.529327,246.899029
2003-02-17,0.596111,248.370821
2003-02-18,1.275295,251.538281
2003-02-19,-0.857742,249.380733
2003-02-20,-0.502253,248.128210
2003-02-21,0.825973,250.177682
2003-02-24,-1.284284,246.964691
2003-02-25,-0.767571,245.069061
2003-02-26,-0.752687,243.224458
2003-02-27,0.702631,244.933428
2003-02-28,0.777986,246.838976
2003-03-03,0.034779,246.924825
2003-03-04,-1.339485,243.617305
2003-03-05,0.408615,244.612762
2003-03-06,-0.885482,242.446759
2003-03-07,-0.150926,242.080844
2003-03-10,-2.208587,236.734279
2003-03-11,-0.701177,235.074352
2003-03-12,-0.668761,233.502266
2003-03-13,2.946647,240.382753
2003-03-14,1.097740,243.021531
2003-03-17,2.503970,249.106716
2003-03-18,0.439520,250.201589
2003-03-19,0.780435,252.154250
2003-03-20,0.314031,252.946092
2003-03-21,1.897369,257.745414
2003-03-24,-2.614980,251.005422
2003-03-25,0.862522,253.170398
2003-03-26,-0.136242,252.825473
2003-03-27,-0.443853,251.703300
2003-03-28,-0.438107,250.600570
2003-03-31,-1.873347,245.905951
2003-04-01,1.052019,248.492929
2003-04-02,2.173296,253.893417
2003-04-03,-0.179458,253.437785
2003-04-04,0.461464,254.607308
2003-04-07,1.082787,257.364162
2003-04-08,-0.495773,256.088220
2003-04-09,-0.865689,253.871294
2003-04-10,0.163425,254.286183
2003-04-11,-0.304311,253.512363
2003-04-14,1.382996,257.018429
2003-04-15,1.040210,259.691959
2003-04-16,-0.720716,257.820319
2003-04-17,1.252215,261.048784
2003-04-18,0.051609,261.183510
2003-04-21,-0.255742,260.515554
2003-04-22,1.571492,264.609534
2003-04-23,0.838293,266.827738
2003-04-24,-0.682366,265.006997
2003-04-25,-1.346226,261.439405
2003-04-28,1.527284,265.432326
2003-04-29,0.268700,266.145542
2003-04-30,0.646346,267.865763
2003-05-01,0.206507,268.418925
2003-05-02,0.932302,270.921399
2003-05-05,0.234287,271.556133
2003-05-06,1.246996,274.942428
2003-05-07,-0.418285,273.792386
2003-05-08,-1.068747,270.866239
2003-05-09,1.209007,274.141029
2003-05-12,1.039848,276.991680
2003-05-13,-0.145684,276.588148
2003-05-14,-0.036950,276.485948
2003-05-15,0.587790,278.111105
2003-05-16,0.149127,278.525842
2003-05-19,-2.067080,272.768491
2003-05-20,-0.013991,272.730327
2003-05-21,0.029043,272.809537
2003-05-22,0.956109,275.417893
2003-05-23,0.379578,276.463319
2003-05-26,0.148131,276.872847
2003-05-27,1.121144,279.976990
2003-05-28,0.399727,281.096134
2003-05-29,0.249413,281.797224
2003-05-30,0.588062,283.454365
2003-06-02,0.940990,286.121641
2003-06-03,0.024863,286.192781
2003-06-04,1.168724,289.537584
2003-06-05,0.675584,291.493654
2003-06-06,0.204832,292.090728
2003-06-09,-0.815019,289.710134
2003-06-10,0.425000,290.941400
2003-06-11,1.420078,295.072995
2003-06-12,0.276639,295.889282
2003-06-13,-0.718062,293.764614
2003-06-16,1.731433,298.850951
2003-06-17,0.493952,300.327133
2003-06-18,-0.215047,299.681289
2003-06-19,-1.265090,295.890052
2003-06-20,0.095236,296.171847
2003-06-23,-1.449174,291.879801
2003-06-24,-0.355503,290.842161
2003-06-25,-0.108625,290.526233
2003-06-26,0.172425,291.027173
2003-06-27,-0.383497,289.911093
2003-06-30,-0.349441,288.898025
2003-07-01,0.437657,290.162408
2003-07-02,1.370686,294.139624
2003-07-03,-0.029774,294.052046
2003-07-04,-0.215213,293.419208
2003-07-07,1.615965,298.160760
2003-07-08,0.107188,298.480354
2003-07-09,-0.420511,297.225211
2003-07-10,-1.081248,294.011469
2003-07-11,0.490645,295.454022
2003-07-14,0.938764,298.227639
2003-07-15,-0.545216,296.601654
2003-07-16,-0.667451,294.621984
2003-07-17,-1.302191,290.785444
2003-07-18,0.730920,292.910852
2003-07-21,-0.780853,290.623648
2003-07-22,0.650650,292.514592
2003-07-23,0.390939,293.658146
2003-07-24,0.257326,294.413804
2003-07-25,0.980323,297.300012
2003-07-28,0.243782,298.024774
2003-07-29,-0.512211,296.498260
2003-07-30,-0.538947,294.900292
2003-07-31,0.138526,295.308805
2003-08-01,-0.743043,293.114534
2003-08-04,0.000965,293.117363
2003-08-05,-0.881682,290.533000
2003-08-06,-0.348666,289.520009
2003-08-07,0.647141,291.393613
2003-08-08,0.318562,292.321883
2003-08-11,0.528318,293.866272
2003-08-12,0.703046,295.932288
2003-08-13,-0.035506,295.827214
2003-08-14,0.797749,298.187172
2003-08-15,0.077147,298.417216
2003-08-18,0.683562,300.457083
2003-08-19,0.161575,300.942548
2003-08-20,0.097562,301.236155
2003-08-21,0.199681,301.837667
2003-08-22,-0.703018,299.715693
2003-08-25,-0.145479,299.279670
2003-08-26,-0.163341,298.790822
2003-08-27,0.232663,299.485999
2003-08-28,0.458257,300.858413
2003-08-29,0.485473,302.319000
2003-09-01,0.605035,304.148136
2003-09-02,0.624407,306.047257
2003-09-03,0.716465,308.239980
2003-09-04,0.176691,308.784613
2003-09-05,-0.139674,308.353321
2003-09-08,0.922624,311.198264
2003-09-09,-0.403033,309.944032
2003-09-10,-1.011051,306.810341
2003-09-11,0.161758,307.306632
2003-09-12,0.379773,308.473701
2003-09-15,-0.180041,307.918320
2003-09-16,1.099596,311.304178
2003-09-17,0.172499,311.841173
2003-09-18,1.100024,315.271502
2003-09-19,-0.177625,314.711502
2003-09-22,-1.031254,311.466028
2003-09-23,0.318701,312.458675
2003-09-24,-0.982781,309.387890
